summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(30,30,30,0.8,0.8,T/L,earnings)",30,30,30,0.8,0.8,T/L,earnings,52.77777777777778,9.863013698630136,53.333333333333336,8.219178082191782,50.0,1.643835616438356,0.00547945205479452,141.55251141552512
"(30,30,30,0.8,0.8,W-L,earnings)",30,30,30,0.8,0.8,W-L,earnings,50.0,10.95890410958904,53.333333333333336,8.219178082191782,40.0,2.73972602739726,0.00547945205479452,141.55251141552512
"(30,30,30,0.8,0.8,W/L,earnings)",30,30,30,0.8,0.8,W/L,earnings,52.77777777777778,9.863013698630136,53.333333333333336,8.219178082191782,50.0,1.643835616438356,0.00547945205479452,141.55251141552512
"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,58.8235294117647,4.657534246575342,55.55555555555556,2.4657534246575343,62.5,2.191780821917808,0.0027397260273972616,141.3546423135464
"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,58.8235294117647,4.657534246575342,55.55555555555556,2.4657534246575343,62.5,2.191780821917808,0.0027397260273972616,141.3546423135464
"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,58.8235294117647,4.657534246575342,55.55555555555556,2.4657534246575343,62.5,2.191780821917808,0.0027397260273972616,141.3546423135464
"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,58.8235294117647,4.657534246575342,55.55555555555556,2.4657534246575343,62.5,2.191780821917808,0.0027397260273972616,141.3546423135464
"(30,30,30,0.8,0.8,W/T,earnings)",30,30,30,0.8,0.8,W/T,earnings,47.5,10.95890410958904,51.72413793103448,7.945205479452055,36.36363636363637,3.0136986301369864,0.0027397260273972477,137.25555030703825
"(7,7,7,1.2,1.2,W-L,wins)",7,7,7,1.2,1.2,W-L,wins,47.82608695652174,6.301369863013699,44.44444444444444,2.4657534246575343,50.0,3.835616438356164,-0.0027397260273972616,113.57686453576865
"(7,7,7,1.2,1.2,W/T,wins)",7,7,7,1.2,1.2,W/T,wins,48.0,6.849315068493151,44.44444444444444,2.4657534246575343,50.0,4.383561643835616,-0.0027397260273972616,113.57686453576865
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,33.333333333333336,13.972602739726028,42.85714285714285,1.917808219178082,31.818181818181817,12.054794520547944,-0.0027397260273972633,109.0606653620352
"(7,7,7,0.8,0.8,T/L,wins)",7,7,7,0.8,0.8,T/L,wins,47.61904761904762,5.753424657534247,42.85714285714285,1.917808219178082,50.0,3.835616438356164,-0.0027397260273972633,109.0606653620352
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,34.0,13.6986301369863,42.85714285714285,1.917808219178082,32.55813953488372,11.780821917808218,-0.0027397260273972633,109.0606653620352
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,34.0,13.6986301369863,42.85714285714285,1.917808219178082,32.55813953488372,11.780821917808218,-0.0027397260273972633,109.0606653620352
"(60,60,60,1.6,1.6,W-L,wins)",60,60,60,1.6,1.6,W-L,wins,33.333333333333336,2.4657534246575343,42.85714285714285,1.917808219178082,0.0,0.547945205479452,-0.0027397260273972633,109.0606653620352
"(60,60,60,1.6,1.6,W/T,wins)",60,60,60,1.6,1.6,W/T,wins,40.0,2.73972602739726,42.85714285714285,1.917808219178082,33.333333333333336,0.821917808219178,-0.0027397260273972633,109.0606653620352
"(7,7,7,0.8,0.8,W/L,wins)",7,7,7,0.8,0.8,W/L,wins,47.61904761904762,5.753424657534247,42.85714285714285,1.917808219178082,50.0,3.835616438356164,-0.0027397260273972633,109.0606653620352
"(7,7,7,0.4,0.4,W/T,earnings)",7,7,7,0.4,0.4,W/T,earnings,33.333333333333336,13.972602739726028,42.85714285714285,1.917808219178082,31.818181818181817,12.054794520547944,-0.0027397260273972633,109.0606653620352
"(7,7,7,1.6,1.6,W/T,wins)",7,7,7,1.6,1.6,W/T,wins,47.61904761904762,5.753424657534247,33.333333333333336,1.643835616438356,53.333333333333336,4.109589041095891,-0.005479452054794519,84.9771689497717
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,33.333333333333336,9.04109589041096,33.333333333333336,1.643835616438356,33.333333333333336,7.397260273972603,-0.005479452054794519,84.9771689497717
"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,41.1764705882353,4.657534246575342,33.333333333333336,1.643835616438356,45.45454545454545,3.0136986301369864,-0.005479452054794519,84.9771689497717
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,33.333333333333336,9.04109589041096,33.333333333333336,1.643835616438356,33.333333333333336,7.397260273972603,-0.005479452054794519,84.9771689497717
"(7,7,7,1.2,1.2,T/L,wins)",7,7,7,1.2,1.2,T/L,wins,44.44444444444444,4.931506849315069,33.333333333333336,1.643835616438356,50.0,3.287671232876712,-0.005479452054794519,84.9771689497717
"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,41.1764705882353,4.657534246575342,33.333333333333336,1.643835616438356,45.45454545454545,3.0136986301369864,-0.005479452054794519,84.9771689497717
"(7,7,7,1.2,1.2,W/L,wins)",7,7,7,1.2,1.2,W/L,wins,44.44444444444444,4.931506849315069,33.333333333333336,1.643835616438356,50.0,3.287671232876712,-0.005479452054794519,84.9771689497717
"(7,7,7,1.6,1.6,W-L,wins)",7,7,7,1.6,1.6,W-L,wins,50.0,4.931506849315069,33.333333333333336,1.643835616438356,58.333333333333336,3.287671232876712,-0.005479452054794519,84.9771689497717
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,31.25,8.767123287671232,33.333333333333336,1.643835616438356,30.76923076923077,7.123287671232877,-0.005479452054794519,84.9771689497717
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,31.25,8.767123287671232,33.333333333333336,1.643835616438356,30.76923076923077,7.123287671232877,-0.005479452054794519,84.9771689497717
