summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,1.6,1.6,W-L,wins)",30,30,30,1.6,1.6,W-L,wins,58.44875346260388,98.9041095890411,59.25925925925926,96.16438356164385,30.0,2.73972602739726,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,W/L,earnings)",15,15,15,1.2,1.2,W/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,1.2,1.2,W-L,wins)",30,30,30,1.2,1.2,W-L,wins,58.44875346260388,98.9041095890411,59.25925925925926,96.16438356164385,30.0,2.73972602739726,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,0.8,0.8,W/T,wins)",30,30,30,0.8,0.8,W/T,wins,58.56353591160221,99.17808219178082,59.25925925925926,96.16438356164385,36.36363636363637,3.0136986301369864,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,0.4,0.4,W/T,wins)",30,30,30,0.4,0.4,W/T,wins,58.56353591160221,99.17808219178082,59.25925925925926,96.16438356164385,36.36363636363637,3.0136986301369864,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,W-L,wins)",15,15,15,1.6,1.6,W-L,wins,58.40220385674931,99.45205479452056,59.25925925925926,96.16438356164385,33.333333333333336,3.287671232876712,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,W-L,wins)",15,15,15,0.4,0.4,W-L,wins,58.40220385674931,99.45205479452056,59.25925925925926,96.16438356164385,33.333333333333336,3.287671232876712,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,W/L,wins)",15,15,15,1.6,1.6,W/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
